"gene_symbol","ensembl","logFC","AveExpr","t","P.Value","adj.P.Val","contrast"
"Adgra3","ENSMUSG00000029090.12",-0.199343314,2.33492665,-2.1609591,0.0389356348,0.8085615,"Geno_at_39"
"Sgsh","ENSMUSG00000005043.13",0.190017449,2.8772055,2.14915403,0.0399401928,0.8085615,"Geno_at_39"
"Gm12397","ENSMUSG00000081309.3",0.176046312,2.41456362,2.1516159,0.0397288112,0.8085615,"Geno_at_39"
"Zfp90","ENSMUSG00000031907.9",0.15945664,3.06615664,2.14711474,0.0401160498,0.8085615,"Geno_at_39"
"Gm6542","ENSMUSG00000085172.1",-0.143030507,5.5160772,-2.18628493,0.0390243143,0.8085615,"Geno_at_39"
"Zfp783","ENSMUSG00000072653.14",0.125560877,4.61799681,2.14843453,0.0400021599,0.8085615,"Geno_at_39"
"Cd226","ENSMUSG00000034028.16",-0.125246765,4.76144825,-2.14967199,0.0398956367,0.8085615,"Geno_at_39"
"Ern1","ENSMUSG00000020715.9",0.116321114,4.13441274,2.13735881,0.0409669307,0.8085615,"Geno_at_39"
"Dhcr7","ENSMUSG00000058454.15",0.113147836,6.0124807,2.15497937,0.0401364429,0.8085615,"Geno_at_39"
"Slfn3","ENSMUSG00000018986.10",0.108501367,4.58974178,2.1494998,0.0399104436,0.8085615,"Geno_at_39"
"Ap1s3","ENSMUSG00000054702.14",0.107108917,4.76636952,2.15924197,0.0390803384,0.8085615,"Geno_at_39"
"Kdsr","ENSMUSG00000009905.5",-0.105985637,5.68317228,-2.14851837,0.0399949345,0.8085615,"Geno_at_39"
"Ercc8","ENSMUSG00000021694.18",0.104627761,3.972823,2.16066226,0.0389606156,0.8085615,"Geno_at_39"
"Fundc1","ENSMUSG00000025040.13",-0.0969728242,5.47570045,-2.15637691,0.0393228492,0.8085615,"Geno_at_39"
"Fbxo25","ENSMUSG00000038365.8",-0.0968088135,4.85275391,-2.1364564,0.0410464423,0.8085615,"Geno_at_39"
"Cdk5","ENSMUSG00000028969.10",-0.0933711777,5.02187268,-2.15838204,0.0391529864,0.8085615,"Geno_at_39"
"Mesd","ENSMUSG00000038503.15",-0.0924170612,5.24571129,-2.13994899,0.0407394698,0.8085615,"Geno_at_39"
"Fdft1","ENSMUSG00000021273.11",0.0920705249,6.9184091,2.1388684,0.0408342266,0.8085615,"Geno_at_39"
"Btbd9","ENSMUSG00000062202.14",0.090161441,4.95281447,2.14368704,0.0404131909,0.8085615,"Geno_at_39"
"Rps18-ps5","ENSMUSG00000113061.1",-0.0864365836,6.63751128,-2.14042603,0.0406977012,0.8085615,"Geno_at_39"
"Cflar","ENSMUSG00000026031.15",0.0851842459,7.17689202,2.1408931,0.0406568418,0.8085615,"Geno_at_39"
"Pdik1l","ENSMUSG00000050890.15",-0.0810649626,5.31961204,-2.15988939,0.039025724,0.8085615,"Geno_at_39"
"Naa60","ENSMUSG00000005982.14",-0.0796920965,5.72096581,-2.16113145,0.0389211367,0.8085615,"Geno_at_39"
"Otud7b","ENSMUSG00000038495.14",0.0777862744,6.59159422,2.13856709,0.0408606838,0.8085615,"Geno_at_39"
"Trps1","ENSMUSG00000038679.16",0.0768921984,5.62703199,2.14509993,0.0402904734,0.8085615,"Geno_at_39"
"Cbx1","ENSMUSG00000018666.13",-0.0768211388,7.19098643,-2.15655743,0.0393075297,0.8085615,"Geno_at_39"
"Plagl2","ENSMUSG00000051413.17",0.0766176212,8.79431938,2.14934662,0.0399236205,0.8085615,"Geno_at_39"
"Psmb7","ENSMUSG00000026750.6",-0.0764921896,7.05369841,-2.14239396,0.0405257944,0.8085615,"Geno_at_39"
"Saraf","ENSMUSG00000031532.7",-0.0728861972,7.82962934,-2.1562508,0.0393335539,0.8085615,"Geno_at_39"
"Commd7","ENSMUSG00000056941.17",-0.068581327,6.2490813,-2.1368055,0.0410156673,0.8085615,"Geno_at_39"
"Gm15500","ENSMUSG00000086583.3",-0.0643045195,10.2411812,-2.15893621,0.0391061554,0.8085615,"Geno_at_39"
"Tead1","ENSMUSG00000055320.18",0.0633320074,7.8272396,2.16178791,0.038865961,0.8085615,"Geno_at_39"
"Srrm2","ENSMUSG00000039218.17",0.0621925187,10.3772667,2.15957797,0.0390519862,0.8085615,"Geno_at_39"
"Hcfc1","ENSMUSG00000031386.14",0.0560139375,8.96347624,2.13717562,0.0409830608,0.8085615,"Geno_at_39"
"Son","ENSMUSG00000022961.18",0.0518864318,9.63587138,2.14399166,0.0403867047,0.8085615,"Geno_at_39"
"Cd3g","ENSMUSG00000002033.14",-0.0806495976,7.46723831,-2.13573342,0.0411102439,0.808792796,"Geno_at_39"
"Vti1b","ENSMUSG00000021124.13",-0.0798219476,5.58581229,-2.13539224,0.0411403826,0.808792796,"Geno_at_39"
"Gm46496","ENSMUSG00000115116.1",0.170562672,2.58648762,2.13448102,0.0412209746,0.809568422,"Geno_at_39"
"Tubb2b","ENSMUSG00000045136.6",-0.154877401,5.21073168,-2.1620564,0.0413873946,0.811217667,"Geno_at_39"
"Ncoa4","ENSMUSG00000056234.15",-0.09843042,4.69936871,-2.13290836,0.041360396,0.811217667,"Geno_at_39"
"Ccr5","ENSMUSG00000079227.10",0.317093937,0.462319206,2.13149559,0.0414860008,0.811524508,"Geno_at_39"
"Gm20535","ENSMUSG00000092373.1",0.257656066,-0.458117309,2.13195295,0.0414453015,0.811524508,"Geno_at_39"
"Ccin","ENSMUSG00000070999.2",0.230250399,-0.763352868,2.13103792,0.0415267635,0.811524508,"Geno_at_39"
"Gm30091","ENSMUSG00000117637.1",0.243839406,-0.546763395,2.13025515,0.0415965649,0.812082143,"Geno_at_39"
"Zbtb21","ENSMUSG00000046962.16",0.0966197079,5.4261792,2.12936932,0.0416756813,0.81282035,"Geno_at_39"
"Gm22301","ENSMUSG00000064590.1",-0.299518431,-0.296808205,-2.12208792,0.0423310983,0.816709492,"Geno_at_39"
"mt-Ts2","ENSMUSG00000064365.1",0.257829419,0.729963217,2.1243199,0.0421292244,0.816709492,"Geno_at_39"
"Gm4651","ENSMUSG00000097011.2",0.248669722,-0.56759132,2.12628402,0.041952286,0.816709492,"Geno_at_39"
"Stard9","ENSMUSG00000033705.17",-0.192536891,2.45996946,-2.12271405,0.0422743807,0.816709492,"Geno_at_39"
"Gm5552","ENSMUSG00000106558.1",-0.183804173,2.54542364,-2.12435421,0.0421261283,0.816709492,"Geno_at_39"
"Znf41-ps","ENSMUSG00000084350.1",0.126499981,3.27000728,2.12213699,0.0423266503,0.816709492,"Geno_at_39"
"Ccdc91","ENSMUSG00000030301.17",-0.11737962,3.89152818,-2.12306218,0.0422428743,0.816709492,"Geno_at_39"
"Pfdn6","ENSMUSG00000024309.15",-0.0846945525,5.79171354,-2.12404993,0.0421535963,0.816709492,"Geno_at_39"
"Hipk3","ENSMUSG00000027177.14",0.0719451712,7.16166047,2.12384672,0.0421719497,0.816709492,"Geno_at_39"
"Uggt1","ENSMUSG00000037470.14",0.0656109912,7.27660708,2.12259243,0.0422853924,0.816709492,"Geno_at_39"
"Psmd6","ENSMUSG00000021737.4",-0.0647203633,6.93663555,-2.12208231,0.0423316064,0.816709492,"Geno_at_39"
"Snrpb2","ENSMUSG00000008333.12",-0.0738593423,6.53759563,-2.12155126,0.0423797651,0.816837803,"Geno_at_39"
"Stambp-ps1","ENSMUSG00000107505.1",-0.294299231,-0.0236044242,-2.11426759,0.0430452181,0.817608061,"Geno_at_39"
"Ift88os","ENSMUSG00000086486.1",-0.257277914,-0.471233678,-2.11295893,0.0431657584,0.817608061,"Geno_at_39"
"Gm9889","ENSMUSG00000052769.7",0.24700969,-0.434040816,2.11994278,0.0425259273,0.817608061,"Geno_at_39"
"Afp","ENSMUSG00000054932.6",0.244556584,0.645754559,2.11285637,0.0431752184,0.817608061,"Geno_at_39"
"Gm37879","ENSMUSG00000104107.1",0.232190936,0.0806094037,2.11968665,0.0425492431,0.817608061,"Geno_at_39"
"Gm27616","ENSMUSG00000098259.1",0.229305363,1.07870428,2.11427617,0.043044428,0.817608061,"Geno_at_39"
"Gm30708","ENSMUSG00000107149.1",0.220548502,-0.437189406,2.11334398,0.0431302611,0.817608061,"Geno_at_39"
"Sh3d21","ENSMUSG00000073758.10",0.173609199,2.11171614,2.11248891,0.0432091256,0.817608061,"Geno_at_39"
"Gm10441","ENSMUSG00000106807.1",-0.170362111,-0.843178913,-2.11525064,0.042954865,0.817608061,"Geno_at_39"
"Gm6877","ENSMUSG00000083557.1",-0.149393098,2.51217785,-2.1199393,0.0425262443,0.817608061,"Geno_at_39"
"Fbxo4","ENSMUSG00000022184.8",-0.146383862,3.19360561,-2.11690476,0.0428032148,0.817608061,"Geno_at_39"
"Evi5","ENSMUSG00000011831.16",0.140816551,3.84225981,2.11651089,0.0428392818,0.817608061,"Geno_at_39"
"Timm8a1","ENSMUSG00000048007.4",-0.135799313,3.9837738,-2.11925494,0.0425885684,0.817608061,"Geno_at_39"
"Tbcc","ENSMUSG00000036430.8",-0.132841893,3.75765926,-2.11805243,0.0426982759,0.817608061,"Geno_at_39"
"Mindy1","ENSMUSG00000038712.16",-0.127074093,3.83684156,-2.11552361,0.0429298061,0.817608061,"Geno_at_39"
"Gm4833","ENSMUSG00000117428.1",-0.126030134,5.3113968,-2.12185993,0.043057983,0.817608061,"Geno_at_39"
"Lxn","ENSMUSG00000047557.2",-0.120691312,4.02125701,-2.11435393,0.0430372754,0.817608061,"Geno_at_39"
"Rab11fip4","ENSMUSG00000017639.13",0.108237912,7.39388545,2.13950364,0.0427541609,0.817608061,"Geno_at_39"
"Ifngr1","ENSMUSG00000020009.13",-0.097364095,6.32157177,-2.11381809,0.0430865874,0.817608061,"Geno_at_39"
"Ddb2","ENSMUSG00000002109.14",-0.1152885,4.85153108,-2.11047398,0.0433954735,0.819558084,"Geno_at_39"
"Smarcb1","ENSMUSG00000000902.13",0.0645072046,6.73796621,2.11091532,0.0433545966,0.819558084,"Geno_at_39"
"Gm25973","ENSMUSG00000065651.1",0.231161376,-0.678835724,2.10793076,0.0436316991,0.823229345,"Geno_at_39"
"Chit1","ENSMUSG00000026450.14",-0.279693856,-0.370812555,-2.09858639,0.0445094742,0.823230965,"Geno_at_39"
"Gm41396","ENSMUSG00000116223.1",0.276757647,-0.292758166,2.10065035,0.044314257,0.823230965,"Geno_at_39"
"Gm19967","ENSMUSG00000093858.1",0.274505757,0.0558396889,2.10203015,0.044184174,0.823230965,"Geno_at_39"
"Gm46565","ENSMUSG00000116581.1",0.262751832,0.156449851,2.10247358,0.0441424415,0.823230965,"Geno_at_39"
"Pdia2","ENSMUSG00000024184.15",-0.262445238,1.15454873,-2.10177909,0.0442078185,0.823230965,"Geno_at_39"
"Kcnj14","ENSMUSG00000058743.6",0.250674846,0.0043339686,2.09730563,0.0446309967,0.823230965,"Geno_at_39"
"Traj12","ENSMUSG00000076917.1",0.237122589,0.154637424,2.1021541,0.0441725057,0.823230965,"Geno_at_39"
"Gm44941","ENSMUSG00000107509.1",0.228773525,0.733772375,2.09904892,0.0444656608,0.823230965,"Geno_at_39"
"Gm35035","ENSMUSG00000112082.1",-0.213617859,-0.499223092,-2.10352882,0.0440432688,0.823230965,"Geno_at_39"
"Gm5451","ENSMUSG00000095847.1",0.213200211,-0.216552629,2.09637542,0.0447194421,0.823230965,"Geno_at_39"
"Gm15739","ENSMUSG00000080957.1",-0.206894206,-0.546709517,-2.10050415,0.0443280606,0.823230965,"Geno_at_39"
"Gm16103","ENSMUSG00000090243.1",0.204794342,-0.65284752,2.09691466,0.0446681516,0.823230965,"Geno_at_39"
"Ms4a6c","ENSMUSG00000079419.4",0.203079922,2.52327485,2.10556269,0.0438526808,0.823230965,"Geno_at_39"
"Vhl-ps1","ENSMUSG00000092408.1",0.186334098,-0.716419469,2.1041866,0.0439815502,0.823230965,"Geno_at_39"
"Glb1l","ENSMUSG00000026200.13",0.17153728,2.87440142,2.10104904,0.044276635,0.823230965,"Geno_at_39"
"Gm37123","ENSMUSG00000103039.1",0.166339573,2.07998514,2.09690759,0.0446688243,0.823230965,"Geno_at_39"
"BC048403","ENSMUSG00000053684.8",0.133895352,3.55692663,2.09927326,0.0444444234,0.823230965,"Geno_at_39"
"Mthfsd","ENSMUSG00000031816.15",-0.10329711,4.51773979,-2.10641615,0.0437729241,0.823230965,"Geno_at_39"
"Kin","ENSMUSG00000037262.7",-0.096375387,4.79014463,-2.09905881,0.0444647242,0.823230965,"Geno_at_39"
"Gm12940","ENSMUSG00000085334.7",-0.0933750424,5.19083447,-2.10478889,0.043925105,0.823230965,"Geno_at_39"
"Slc16a10","ENSMUSG00000019838.11",0.0876926052,5.49489344,2.09726564,0.0446347962,0.823230965,"Geno_at_39"
"Ifi30","ENSMUSG00000031838.8",-0.0838864951,5.30161344,-2.0966809,0.04469038,0.823230965,"Geno_at_39"
"Zfp236","ENSMUSG00000041258.18",0.0777133353,6.06596218,2.09881649,0.0444876736,0.823230965,"Geno_at_39"
"Gpbp1l1","ENSMUSG00000034042.16",-0.0689444247,6.75797669,-2.10137017,0.0442463523,0.823230965,"Geno_at_39"
"Tm9sf2","ENSMUSG00000025544.13",0.0611949428,7.24207879,2.09952876,0.0444202468,0.823230965,"Geno_at_39"
"Fam120a","ENSMUSG00000038014.7",0.054780786,8.70492124,2.09927405,0.0444443488,0.823230965,"Geno_at_39"
"Trip12","ENSMUSG00000026219.14",0.0546910474,9.03445568,2.09524933,0.04482672,0.824434602,"Geno_at_39"
"Snx22","ENSMUSG00000039452.6",0.283969038,0.0498324884,2.09471578,0.0448776289,0.824600241,"Geno_at_39"
"Gm10362","ENSMUSG00000116174.1",-0.223559245,-0.154250339,-2.09387377,0.0449580734,0.824811369,"Geno_at_39"
"Slc7a1","ENSMUSG00000041313.14",0.0933418865,7.96313787,2.10421345,0.0449729457,0.824811369,"Geno_at_39"
"Gm43625","ENSMUSG00000105636.1",0.241287673,-0.221627227,2.09203223,0.0451344581,0.82623349,"Geno_at_39"
"4932422M17Rik","ENSMUSG00000105881.1",-0.147019382,2.88531514,-2.09232624,0.0451062561,0.82623349,"Geno_at_39"
"Mpzl1","ENSMUSG00000026566.15",-0.183937807,4.76378656,-2.13029623,0.0452067788,0.826788291,"Geno_at_39"
"Dnah12","ENSMUSG00000021879.13",0.280511055,0.358893133,2.08599439,0.045717076,0.826813577,"Geno_at_39"
"Gm45592","ENSMUSG00000109810.1",-0.247073964,0.00722160034,-2.08561036,0.0457543567,0.826813577,"Geno_at_39"
"Gm9182","ENSMUSG00000112068.1",-0.232324564,1.55920877,-2.08838925,0.0454851931,0.826813577,"Geno_at_39"
"Gm25395","ENSMUSG00000087968.1",-0.228700065,-0.299301494,-2.08648408,0.0456695765,0.826813577,"Geno_at_39"
"Gm13577","ENSMUSG00000082127.2",-0.199323061,4.24511407,-2.12127623,0.045516436,0.826813577,"Geno_at_39"
"Sptbn4","ENSMUSG00000011751.16",-0.184880712,-0.674006117,-2.08618083,0.0456989865,0.826813577,"Geno_at_39"
"Gm8242","ENSMUSG00000102827.1",-0.135749914,2.99824386,-2.08727604,0.0455928496,0.826813577,"Geno_at_39"
"Usp3","ENSMUSG00000032376.12",-0.0915196731,6.75510173,-2.09025629,0.045305139,0.826813577,"Geno_at_39"
"Cib1","ENSMUSG00000030538.15",-0.0900020578,4.99336013,-2.08642766,0.0456750472,0.826813577,"Geno_at_39"
"Bccip","ENSMUSG00000030983.4",-0.0841697035,6.21887446,-2.08999225,0.045330564,0.826813577,"Geno_at_39"
"Capza2","ENSMUSG00000015733.13",0.0777092818,8.08604342,2.08837123,0.0454869332,0.826813577,"Geno_at_39"
"Hnrnph3","ENSMUSG00000020069.16",-0.076794797,5.91701884,-2.08746808,0.0455742618,0.826813577,"Geno_at_39"
"Ssr2","ENSMUSG00000041355.13",-0.0646842315,6.92769865,-2.08864665,0.0454603322,0.826813577,"Geno_at_39"
"Gm47258","ENSMUSG00000114016.1",0.253847254,0.370720338,2.08488853,0.0458245035,0.826937708,"Geno_at_39"
"Tm9sf4","ENSMUSG00000068040.10",0.0823145301,6.54744591,2.08467504,0.0458452685,0.826937708,"Geno_at_39"
"Gm43544","ENSMUSG00000105936.1",0.261151002,-0.257146584,2.08151177,0.0461539215,0.827398288,"Geno_at_39"
"Fads6","ENSMUSG00000044788.10",0.243703749,1.603003,2.08026156,0.0462764152,0.827398288,"Geno_at_39"
"Gm21992","ENSMUSG00000096370.8",-0.241263515,1.2324606,-2.07939413,0.046361574,0.827398288,"Geno_at_39"
"Gm49584","ENSMUSG00000116645.1",-0.238745007,0.64771449,-2.08116647,0.0461877245,0.827398288,"Geno_at_39"
"2510016D11Rik","ENSMUSG00000106825.1",0.226184548,0.419541,2.07990674,0.0463112328,0.827398288,"Geno_at_39"
"Slamf9","ENSMUSG00000026548.4",0.225449195,1.42252856,2.07984829,0.04631697,0.827398288,"Geno_at_39"
"Gm10146","ENSMUSG00000064317.5",-0.112947405,4.61233793,-2.08273301,0.0460345434,0.827398288,"Geno_at_39"
"Tubb4b-ps1","ENSMUSG00000095159.2",-0.102900141,3.82318817,-2.07935529,0.0463653904,0.827398288,"Geno_at_39"
"Gm6180","ENSMUSG00000053038.8",-0.088635892,5.95628355,-2.07925405,0.0463753398,0.827398288,"Geno_at_39"
"Gm9824","ENSMUSG00000095478.2",-0.0858460143,4.97219229,-2.07975513,0.0463261172,0.827398288,"Geno_at_39"
"Actr3","ENSMUSG00000026341.16",0.0613672908,9.18755921,2.08295708,0.046012669,0.827398288,"Geno_at_39"
"Prpf8","ENSMUSG00000020850.14",0.0505250288,9.2988733,2.08174826,0.0461307826,0.827398288,"Geno_at_39"
"Gm37499","ENSMUSG00000103901.1",-0.233373337,0.189722661,-2.0788139,0.0464186145,0.827420213,"Geno_at_39"
"Phospho1","ENSMUSG00000050860.6",-0.266790454,-0.464859157,-2.07761688,0.0465364862,0.828770599,"Geno_at_39"
"Gm4540","ENSMUSG00000092072.3",-0.104166186,4.43323151,-2.07682023,0.0466150801,0.829419675,"Geno_at_39"
"Nf1","ENSMUSG00000020716.16",0.0900338833,5.1677492,2.0762517,0.0466712404,0.829668781,"Geno_at_39"
"Gspt1","ENSMUSG00000062203.15",0.0571907309,8.198545,2.07516627,0.0467786261,0.830827242,"Geno_at_39"
"Fam171b","ENSMUSG00000048388.3",0.283434393,-0.236751956,2.05842821,0.0484624776,0.831220238,"Geno_at_39"
"Rpl17-ps9","ENSMUSG00000066543.8",-0.280393001,0.657026394,-2.07217521,0.0470756766,0.831220238,"Geno_at_39"
"Alpl","ENSMUSG00000028766.10",0.276004094,0.907996739,2.05980837,0.0483216358,0.831220238,"Geno_at_39"
"4930431P03Rik","ENSMUSG00000075042.10",-0.271990986,0.216791451,-2.05378317,0.0489391575,0.831220238,"Geno_at_39"
"Gm31793","ENSMUSG00000112742.1",0.270199692,0.166713284,2.06025076,0.0482765679,0.831220238,"Geno_at_39"
"Gm44731","ENSMUSG00000108190.1",-0.265561505,0.0722126999,-2.06583986,0.0477103712,0.831220238,"Geno_at_39"
"Atad3aos","ENSMUSG00000054514.3",-0.264708637,0.407812774,-2.05677389,0.0486317739,0.831220238,"Geno_at_39"
"Mir196a-1","ENSMUSG00000065546.1",-0.262614738,0.625379817,-2.06060646,0.0482403585,0.831220238,"Geno_at_39"
"Pald1","ENSMUSG00000020092.9",-0.256028924,-0.1867271,-2.06706462,0.0475870842,0.831220238,"Geno_at_39"
"Rab43","ENSMUSG00000030055.16",-0.252314443,1.01169823,-2.05595999,0.0487152569,0.831220238,"Geno_at_39"
"Gm43910","ENSMUSG00000107420.1",0.251089601,-0.162135026,2.07026512,0.0472662446,0.831220238,"Geno_at_39"
"Gm25363","ENSMUSG00000089475.1",-0.247984546,-0.475473476,-2.06279531,0.0480180637,0.831220238,"Geno_at_39"
"Abhd11os","ENSMUSG00000085042.8",0.241129997,0.0734054662,2.05847982,0.0484572042,0.831220238,"Geno_at_39"
"Rpl17-ps5","ENSMUSG00000081855.4",-0.239753361,5.45972437,-2.13135592,0.0482058719,0.831220238,"Geno_at_39"
"Gm19531","ENSMUSG00000111348.1",-0.233567129,-0.590265574,-2.06399399,0.0478967127,0.831220238,"Geno_at_39"
"Gm15879","ENSMUSG00000084790.1",0.229030286,0.910794463,2.0662476,0.0476692961,0.831220238,"Geno_at_39"
"Gm42559","ENSMUSG00000107227.1",0.22215651,1.43815778,2.05902189,0.0484018498,0.831220238,"Geno_at_39"
"Gm37216","ENSMUSG00000102951.1",0.220188304,-0.696516596,2.05714355,0.0485938995,0.831220238,"Geno_at_39"
"Tsnaxip1","ENSMUSG00000031893.7",-0.218024565,-0.0878144875,-2.07427715,0.0468667536,0.831220238,"Geno_at_39"
"Gm48701","ENSMUSG00000113841.1",-0.217120998,0.379611016,-2.06128909,0.048170935,0.831220238,"Geno_at_39"
"Gm48914","ENSMUSG00000115691.1",0.213390485,-0.59711589,2.05424829,0.04889124,0.831220238,"Geno_at_39"
"Gm11488","ENSMUSG00000081871.1",-0.209581786,1.44498667,-2.06509321,0.0477856677,0.831220238,"Geno_at_39"
"Gm25047","ENSMUSG00000084616.1",-0.204833892,1.68946078,-2.05433983,0.048881815,0.831220238,"Geno_at_39"
"Tex15","ENSMUSG00000009628.14",0.198817939,3.44367698,2.07200349,0.0480764438,0.831220238,"Geno_at_39"
"Gm10925","ENSMUSG00000100862.1",-0.196215406,1.30577199,-2.06633518,0.0476604773,0.831220238,"Geno_at_39"
"Trpc1","ENSMUSG00000032839.13",0.173290645,-0.833847303,2.0708925,0.0472035763,0.831220238,"Geno_at_39"
"Gm48990","ENSMUSG00000115379.1",0.169787633,2.84060764,2.06357868,0.0479387263,0.831220238,"Geno_at_39"
"Glud-ps","ENSMUSG00000108799.1",0.135270936,3.73436787,2.05834777,0.0484706977,0.831220238,"Geno_at_39"
"Rbbp9","ENSMUSG00000027428.9",-0.134335232,3.00489153,-2.0609013,0.0482103616,0.831220238,"Geno_at_39"
"Slc35a5","ENSMUSG00000022664.11",0.125188613,3.84789788,2.06885468,0.0474074003,0.831220238,"Geno_at_39"
"Farp1","ENSMUSG00000025555.14",0.121423383,4.91813421,2.06520933,0.047773951,0.831220238,"Geno_at_39"
"Pex14","ENSMUSG00000028975.16",0.114938043,3.9093645,2.0696221,0.0473305513,0.831220238,"Geno_at_39"
"Ncs1","ENSMUSG00000062661.6",0.107644146,5.5228237,2.06600629,0.0476936015,0.831220238,"Geno_at_39"
"Mir142hg","ENSMUSG00000084796.1",-0.106983913,4.90210706,-2.07028115,0.0472646424,0.831220238,"Geno_at_39"
"Cox8a","ENSMUSG00000035885.5",-0.106633808,6.60792707,-2.07150968,0.0485017223,0.831220238,"Geno_at_39"
"1110059G10Rik","ENSMUSG00000032551.7",-0.106349036,4.33541437,-2.05774098,0.0485327424,0.831220238,"Geno_at_39"
"Apol9b","ENSMUSG00000068246.6",-0.0857277493,6.02654187,-2.07351707,0.0469422078,0.831220238,"Geno_at_39"
"Pnpt1","ENSMUSG00000020464.15",0.0855472716,5.75682121,2.05991467,0.0483108035,0.831220238,"Geno_at_39"
"Lmbrd2","ENSMUSG00000039704.7",0.0818348095,5.69641195,2.06505375,0.0477896504,0.831220238,"Geno_at_39"
"Gstt2","ENSMUSG00000033318.7",-0.0817167804,5.756517,-2.05503727,0.0488100545,0.831220238,"Geno_at_39"
"Ssna1","ENSMUSG00000026966.6",-0.0763564458,5.75329025,-2.05853662,0.0484514019,0.831220238,"Geno_at_39"
"Zfp397","ENSMUSG00000024276.7",0.0717617782,5.8000824,2.06351911,0.0479447553,0.831220238,"Geno_at_39"
"Rps11","ENSMUSG00000003429.11",-0.0713162868,9.32688252,-2.05395976,0.0489209603,0.831220238,"Geno_at_39"
"Cep295","ENSMUSG00000046111.17",0.0709272928,6.51978394,2.06415646,0.047880285,0.831220238,"Geno_at_39"
"Cd47","ENSMUSG00000055447.19",0.0700604022,8.82942633,2.06687556,0.0476060974,0.831220238,"Geno_at_39"
"9530068E07Rik","ENSMUSG00000036275.13",0.0694283331,6.90291276,2.0651756,0.0477773543,0.831220238,"Geno_at_39"
"Polr2e","ENSMUSG00000004667.18",-0.0691915816,6.3724957,-2.06971367,0.0473213892,0.831220238,"Geno_at_39"
"Kat6a","ENSMUSG00000031540.14",0.0670730446,7.51986451,2.0553475,0.0487781636,0.831220238,"Geno_at_39"
"Smg7","ENSMUSG00000042772.15",0.0669852095,7.50746492,2.07212572,0.0470806057,0.831220238,"Geno_at_39"
"Wnk1","ENSMUSG00000045962.16",0.0635752198,9.07949994,2.07325143,0.0469686032,0.831220238,"Geno_at_39"
"1110004F10Rik","ENSMUSG00000030663.12",-0.0591612548,6.86787383,-2.05363006,0.0489549396,0.831220238,"Geno_at_39"
"Gm6397","ENSMUSG00000089640.1",-0.280454048,0.367724379,-2.05241793,0.0490800439,0.832626021,"Geno_at_39"
"4933423P22Rik","ENSMUSG00000085471.1",-0.351934017,1.8384772,-2.07662901,0.0498183147,0.836121744,"Geno_at_39"
"6330403K07Rik","ENSMUSG00000018451.7",-0.314384075,1.12002804,-2.05068534,0.0497198953,0.836121744,"Geno_at_39"
"Traj16","ENSMUSG00000076913.1",0.283081188,0.279923182,2.04273732,0.0500893437,0.836121744,"Geno_at_39"
"Gm2449","ENSMUSG00000097223.2",-0.253507849,-0.00190503607,-2.04470537,0.0498826859,0.836121744,"Geno_at_39"
"Gm12416","ENSMUSG00000083044.1",0.223176522,0.29224144,2.04660917,0.0496834907,0.836121744,"Geno_at_39"
"Gm5457","ENSMUSG00000021741.4",-0.217777913,1.61388665,-2.04849267,0.0494871088,0.836121744,"Geno_at_39"
"Thnsl2","ENSMUSG00000054474.15",-0.210758734,1.23901805,-2.04454956,0.0498990189,0.836121744,"Geno_at_39"
"Gm21596","ENSMUSG00000096006.1",-0.185126507,2.18111802,-2.04189188,0.0501783515,0.836121744,"Geno_at_39"
"A630023P12Rik","ENSMUSG00000048215.14",0.152234542,3.78792227,2.04410606,0.0499455375,0.836121744,"Geno_at_39"
"AI413582","ENSMUSG00000062753.14",-0.148274628,3.23161381,-2.04524879,0.0498257557,0.836121744,"Geno_at_39"
"Gm11878","ENSMUSG00000081810.1",0.147022871,3.13535359,2.04677088,0.0496666023,0.836121744,"Geno_at_39"
"Tmem60","ENSMUSG00000045435.9",-0.146844449,3.21064733,-2.0425214,0.0501120619,0.836121744,"Geno_at_39"
"Zfp952","ENSMUSG00000053390.16",-0.136656835,4.16177348,-2.04459891,0.049893845,0.836121744,"Geno_at_39"
"Sco1","ENSMUSG00000069844.12",0.131094982,3.97255234,2.04192945,0.0501743932,0.836121744,"Geno_at_39"
"Rnaseh2c","ENSMUSG00000024925.11",-0.114849211,4.99929999,-2.04190626,0.0501768358,0.836121744,"Geno_at_39"
"Sesn1","ENSMUSG00000038332.13",-0.0945431059,6.65027601,-2.05207004,0.0494326979,0.836121744,"Geno_at_39"
"Rpl18-ps2","ENSMUSG00000053173.12",-0.0870643601,7.28514291,-2.04461593,0.0500192893,0.836121744,"Geno_at_39"
"Gpr89","ENSMUSG00000028096.13",0.0812737954,5.11851547,2.04688261,0.0496549382,0.836121744,"Geno_at_39"
"Npm3","ENSMUSG00000056209.7",-0.0804023024,5.74014947,-2.04431094,0.0499240433,0.836121744,"Geno_at_39"
"Hectd1","ENSMUSG00000035247.16",0.0637747758,8.25616299,2.04347455,0.0500118412,0.836121744,"Geno_at_39"
"Wapl","ENSMUSG00000041408.18",0.0537608818,8.02309082,2.0439587,0.0499610018,0.836121744,"Geno_at_39"
"Rps15a-ps7","ENSMUSG00000081087.1",0.104791828,6.66572391,2.05427478,0.0502409347,0.836456307,"Geno_at_39"
"Gm6286","ENSMUSG00000086925.1",0.264281703,0.220286269,2.04080487,0.0502929966,0.836615283,"Geno_at_39"
